Jugador,market_value_pred
Matthias Ginter,18274914.9818476
Matthias Ginter,36468815.67209536
JanNiklas Beste,-5360552.496765118
Max Moerstedt,11137842.873267535
Frank Onyeka,20169616.46604357
Denis Vavro,11269584.230770567
Emre Can,24610007.00468026
Cedric Zesiger,18936524.245029613
Aster Vranckx,-494995.2301879246
Denis Vavro,26266070.576370277
Valentin Gendrey,14415979.278749444
Valentin Gendrey,-153245.38421865925
Valentin Gendrey,3727112.4541188534
Emre Can,8611888.019263923
Frank Onyeka,10761421.287886597
Valentin Gendrey,8125157.269941961
Valentin Gendrey,1264573.646719899
Ruben Vargas,28525414.23617358
Arthur,20153958.458352886
Ramy Bensebaini,-972812.3635496553
Justin Njinmah,6379109.249688034
Arthur,13876303.901018439
JanNiklas Beste,171989.60928753205
Denis Vavro,4481183.258252259
Matthias Ginter,11586633.620987846
Matthias Ginter,34064064.234083705
Matthias Ginter,17588968.462268706
Max Moerstedt,15709355.143738601
Emre Can,23134968.9982913
Ramy Bensebaini,26448514.2589254
Aster Vranckx,4523580.814030966
Justin Njinmah,5240371.079161717
Aljoscha Kemlein,17181018.607310634
Denis Vavro,19150631.659917004
Ramy Bensebaini,31079733.038504656
Denis Vavro,33740640.894765444
Emre Can,24678765.7756353
Myron Boadu,44576140.53234539
Ramy Bensebaini,29159932.768319443
Emre Can,6736950.09143915
Myron Boadu,11197233.53514632
Matthias Ginter,30467702.295707345
Justin Njinmah,4769099.353127746
Ramy Bensebaini,50445580.224091575
Matthias Ginter,25931607.57309501
Valentin Gendrey,4794285.465070342
Arthur,5666359.783813961
Cedric Zesiger,7267228.091099697
Matthias Ginter,17113147.37714434
Emre Can,28851890.684812427
Aster Vranckx,2238182.155582441
Matthias Ginter,13687908.849222297
Aster Vranckx,4068145.4745344166
Arthur,8420219.81723667
Arthur,11001723.516945217
Cedric Zesiger,-16695.29329866171
Frank Onyeka,890692.6984837893
Matthias Ginter,20038086.285756238
Denis Vavro,12565795.617830362
Valentin Gendrey,-14146161.014150623
Aljoscha Kemlein,11332763.54733646
Matthias Ginter,14654413.343382489
Justin Njinmah,15416967.914259398
Frank Onyeka,9627844.04539392
Frank Onyeka,9168292.948033253
Cedric Zesiger,17009515.171770208
Cedric Zesiger,16978180.260608524
Max Moerstedt,19577964.34438026
Frank Onyeka,10587736.194309304
Justin Njinmah,18772497.21034509
Emre Can,28056441.251060095
Valentin Gendrey,-2687629.2846450247
Ramy Bensebaini,-71363.31732344814
Myron Boadu,7299296.341638637
Myron Boadu,34533724.61553704
Valentin Gendrey,-9237237.695965998
Cedric Zesiger,-2770637.22905425
Frank Onyeka,16867734.579954658
Aljoscha Kemlein,5725325.54897957
Ruben Vargas,25862917.358721472
Justin Njinmah,19185107.849000216
Justin Njinmah,28180799.33233743
Aljoscha Kemlein,5605551.218870504
Myron Boadu,10079252.395267006
Justin Njinmah,2884859.382162668
Emre Can,32301705.9434351
Arthur,7466821.991342241
Ramy Bensebaini,-2328258.5539006814
Arthur,7291086.822751539
Aster Vranckx,4118046.5655215513
Denis Vavro,11305416.780068418
Valentin Gendrey,-149741.52411765791
Justin Njinmah,-4249835.574270897
Justin Njinmah,24651938.552976523
Matthias Ginter,-4746916.008917859
Justin Njinmah,4532045.739661481
Myron Boadu,17975228.75774368
Matthias Ginter,916090.303005714
Ramy Bensebaini,-145108.95520681143
Emre Can,8184086.102548512
Frank Onyeka,9804123.263319992
Frank Onyeka,3019155.5833631465
Assan Ouedraogo,5519237.202313918
Cedric Zesiger,15405577.191831669
Myron Boadu,19778077.596631452
Aster Vranckx,9018628.004889458
Matthias Ginter,50324333.52041283
Ramy Bensebaini,6812087.88999017
JanNiklas Beste,11529426.703307418
Matthias Ginter,14254567.699624538
Cedric Zesiger,2337386.7466903143
Valentin Gendrey,-2172776.676391566
Frank Onyeka,26941064.95694968
Max Moerstedt,4263554.851747166
Myron Boadu,50357734.640126556
Justin Njinmah,31533504.351909272
Matthias Ginter,33339889.031895064
Emre Can,17709965.263276607
JanNiklas Beste,12908834.412548795
Myron Boadu,30913180.017254494
Denis Vavro,18772279.286731962
Cedric Zesiger,24914217.90217058
Emre Can,50584848.022509165
Denis Vavro,8449461.524698552
Cedric Zesiger,2017935.0729093477
Ramy Bensebaini,6769816.423079245
Frank Onyeka,7691730.480897306
Valentin Gendrey,3386810.339659498
Myron Boadu,9391033.325459732
Valentin Gendrey,12788965.40732056
Max Moerstedt,29291583.389112353
Justin Njinmah,41195103.99790877
Aster Vranckx,12824024.163615402
Myron Boadu,6244083.238904851
Valentin Gendrey,-11538480.724278968
Denis Vavro,13804354.176048882
Myron Boadu,11862982.511775896
Ramy Bensebaini,10038978.447895229
Arthur,5659628.248178104
Matthias Ginter,34141786.78930013
JanNiklas Beste,6000623.793709353
Justin Njinmah,6802864.023089744
Denis Vavro,7431779.242025332
Valentin Gendrey,-2300188.511685444
Aster Vranckx,4397471.298979659
Ramy Bensebaini,6003588.293648995
Frank Onyeka,9527225.094245045
Myron Boadu,9106423.288425427
Arthur,-7734331.626090016
Mario Hermoso,66513030.2576182
Denis Vavro,20883544.00904426
Denis Vavro,16586389.289697252
Ramy Bensebaini,4461203.494157229
Justin Njinmah,13137609.52176784
Emre Can,18849445.446011238
Max Moerstedt,35798088.09699213
Aljoscha Kemlein,3320221.485621784
Matthias Ginter,13632777.249017563
Ramy Bensebaini,3061805.7254740223
Ruben Vargas,-15027861.840113908
Ramy Bensebaini,18969369.7732031
Denis Vavro,23239038.268705487
Max Moerstedt,-8061472.447362255
Justin Njinmah,9395138.74607042
Mario Hermoso,5302439.168720775
Cedric Zesiger,5034110.610510843
Valentin Gendrey,-761437.061028786
Frank Onyeka,23124983.258024707
Matthias Ginter,22788525.23222621
Arthur,14580115.022785878
Matthias Ginter,22705611.48262372
Aljoscha Kemlein,12024858.251734637
Cedric Zesiger,14357546.005675646
Matthias Ginter,35522073.04076643
Denis Vavro,5340657.616403504
Emre Can,20311915.372250337
Cedric Zesiger,-1442304.3606185727
Denis Vavro,7376196.911410136
Denis Vavro,25704315.96545232
Frank Onyeka,23929787.995323025
Ruben Vargas,-3069078.3230669033
Cedric Zesiger,2394809.244146345
Max Moerstedt,7491716.964531321
Frank Onyeka,16831009.191902556
Frank Onyeka,-7011749.965827297
Ramy Bensebaini,23387362.24922821
JanNiklas Beste,28434334.760129835
Aster Vranckx,14161203.541444296
Arthur,4625113.45548044
Emre Can,18228404.65275114
Matthias Ginter,17602052.27244824
Valentin Gendrey,-1876357.9351679161
Assan Ouedraogo,12730685.365961948
Frank Onyeka,17340478.374196697
Ramy Bensebaini,20118507.603385765
Ruben Vargas,2909231.471857979
Ramy Bensebaini,-4269320.85984325
Denis Vavro,21317623.109089494
Emre Can,15548932.750093404
JanNiklas Beste,20219677.309852354
Max Moerstedt,9932078.417025475
Frank Onyeka,-14195935.219208162
Mario Hermoso,24664803.146048598
Arthur,4875400.010301854
Arthur,20916020.37895274
Cedric Zesiger,-3587905.7928838395
Frank Onyeka,3117165.3238562513
Arthur,-2057499.8942794483
Aljoscha Kemlein,22703645.493693806
Frank Onyeka,12739453.161854083
Matthias Ginter,20769964.508659203
Justin Njinmah,9741688.53174583
Emre Can,13911156.442772059
Myron Boadu,3083964.9552585045
Arthur,5933210.848753987
Ruben Vargas,5055936.880341072
Aljoscha Kemlein,6957404.0585768465
Emre Can,18495836.500836637
Valentin Gendrey,48954876.26424491
Denis Vavro,26721438.213223625
Valentin Gendrey,-576978.4360849299
Valentin Gendrey,-2935314.7287463434
Matthias Ginter,16449031.185021788
Valentin Gendrey,1631321.6831910992
Matthias Ginter,24231952.149455898
Aster Vranckx,-3841933.774975164
JanNiklas Beste,997714.0182417091
Ruben Vargas,19079279.8652934
Arthur,7325481.97391961
Emre Can,16063256.49138195
Frank Onyeka,5317298.797735414
Justin Njinmah,3966982.06639696
Matthias Ginter,2170636.829781523
Cedric Zesiger,2524567.413072313
Ellyes Skhiri,8165562.51874341
Oscar Højlund,34898959.107154734
Ellyes Skhiri,11490252.770071197
Oscar Højlund,347379.7537819594
Ellyes Skhiri,26985789.989346832
Oscar Højlund,17552542.232617725
Ellyes Skhiri,16910703.4073874
Oscar Højlund,3924137.672023976
Aurele Amenda,-4617033.273719333
Ellyes Skhiri,5037335.8691653665
Oscar Højlund,2250989.9636269994
Ellyes Skhiri,12148567.868040333
Ellyes Skhiri,-2332625.137249967
Ellyes Skhiri,23479517.035815176
Ellyes Skhiri,17936727.623144258
Ameen AlDakhil,12887183.400556348
Ellyes Skhiri,50425.84594241157
Oscar Højlund,7645705.87789687
Oscar Højlund,8116478.397188631
Ellyes Skhiri,19763772.608896535
Ellyes Skhiri,2676465.3948179064
Ellyes Skhiri,-7700605.941945519
Ameen AlDakhil,5839136.185167082
Oscar Højlund,10145554.921703845
Kevin Paredes,35460669.585172296
Oscar Højlund,24970458.39603478
Aurele Amenda,991852.6856036782
Ellyes Skhiri,7925171.023224047
Oscar Højlund,8601667.430868445
Ameen AlDakhil,8302320.232236536
Ellyes Skhiri,32843108.168030225
Ellyes Skhiri,19541693.704390515
Ellyes Skhiri,6449695.875090436
Ellyes Skhiri,1855501.5317680053
Ellyes Skhiri,26857423.489900265
Ellyes Skhiri,16825117.658838645
Aurele Amenda,-5595215.964079317
Aurele Amenda,-5519396.888947193
Oscar Højlund,4577671.1829316635
Ellyes Skhiri,16814117.206853013
Oscar Højlund,8633305.03286422
Oscar Højlund,6586266.1864123875
Ellyes Skhiri,1576017.561301358
Ellyes Skhiri,29955214.842937984
Oscar Højlund,10626372.885391707
Ellyes Skhiri,-12596331.052546374
Ameen AlDakhil,22693214.52240449
Ellyes Skhiri,7691283.217652178
Aurele Amenda,-470200.49344511516
Oscar Højlund,2454563.7628174443
Oscar Højlund,10731779.703546679
Ameen AlDakhil,30945015.953630906
Oscar Højlund,16154154.642687025
Ellyes Skhiri,5142626.488562906
Aurele Amenda,-3863123.618130114
Ellyes Skhiri,7544234.481211865
Ellyes Skhiri,4655267.138034052
Oscar Højlund,31187903.243567668
Aurele Amenda,-4726901.695427686
Oscar Højlund,15095602.53237357
Ellyes Skhiri,20063496.139734723
Kevin Paredes,6960230.245261094
Ameen AlDakhil,7507085.839413479
Aurele Amenda,-2347585.953170022
Ameen AlDakhil,13483008.125156315
Ellyes Skhiri,13295750.480813788
Oscar Højlund,12793835.705642436
Benjamin Sesko,57586430.08032345
Xavi Simons,35742943.65534717
Xavi Simons,21001368.57904019
Benjamin Sesko,19669029.97189014
Xavi Simons,61695673.53099568
Xavi Simons,21229817.143636115
Benjamin Sesko,13728546.08756821
Benjamin Sesko,-127391.30356295407
Benjamin Sesko,3241700.801873764
Benjamin Sesko,34507923.72924097
Benjamin Sesko,14795316.619589102
Benjamin Sesko,-12860553.210486557
Xavi Simons,67118379.92527011
Benjamin Sesko,4679599.743021679
Xavi Simons,47094926.06801844
Xavi Simons,28802851.193753496
Benjamin Sesko,11782294.27907896
Xavi Simons,26769556.67096949
Benjamin Sesko,19235401.262751862
Benjamin Sesko,16732063.702517305
Xavi Simons,23812073.120747305
Benjamin Sesko,13762104.049628146
Benjamin Sesko,24529471.124929313
Benjamin Sesko,9142489.367459495
Xavi Simons,30933933.16099544
Benjamin Sesko,10902871.934209403
Xavi Simons,34320485.50535351
Benjamin Sesko,14583854.462927273
Xavi Simons,29979093.486654818
Benjamin Sesko,2984076.8352749897
Benjamin Sesko,50219483.4680653
Benjamin Sesko,33856067.87148425
Benjamin Sesko,19970699.120697826
Xavi Simons,13857392.244443573
Xavi Simons,10367855.55686939
Benjamin Sesko,-1375841.3987812325
Benjamin Sesko,41986112.700478554
Benjamin Sesko,4626098.7564750705
Xavi Simons,15570496.515953334
Xavi Simons,27402721.940827996
Benjamin Sesko,26057456.912570782
Xavi Simons,25334475.33667346
Benjamin Sesko,25106213.046651833
Benjamin Sesko,20244288.297441874
Xavi Simons,30884460.878187038
Xavi Simons,13717869.088848516
Xavi Simons,23779161.31058855
Benjamin Sesko,11635680.365566816
Xavi Simons,9882856.635672389
Xavi Simons,26668970.73117584
Benjamin Sesko,10478346.43232045
Xavi Simons,34934106.89849688
Benjamin Sesko,22601333.23918718
Benjamin Sesko,27536465.426619917
Benjamin Sesko,21292999.60711705
Benjamin Sesko,42489061.561391234
Xavi Simons,18835773.490575846
Xavi Simons,43393378.68441223
Kevin Muller,16562607.707932098
Kevin Muller,49936265.25720124
Kevin Muller,11637197.297502544
Kevin Muller,17069917.01845203
Kevin Muller,15672102.39217494
Kevin Muller,2585629.343800418
Kevin Muller,15066782.56178322
Kevin Muller,13429703.278106466
Kevin Muller,7198097.441568885
Kevin Muller,5307792.093591135
Kevin Muller,11462697.547327936
Kevin Muller,30729963.82613731
Kevin Muller,17808400.734110743
Kevin Muller,19551187.302672595
Kevin Muller,11122192.023655506
Kevin Muller,10540225.966630306
Kevin Muller,13330819.581926512
Kevin Muller,18049425.65558405
Kevin Muller,14431910.7939474
Kevin Muller,21853402.343690418
Kevin Muller,14810014.004523095
Kevin Muller,12419595.578480637
Kevin Muller,14531434.777633883
Kevin Muller,13529867.549299477
Kevin Muller,8110666.749947147
Kevin Muller,17058887.722850837
Kevin Muller,17947412.04590161
Kevin Muller,23501583.742827594
Kevin Muller,4049816.199384829
Kevin Muller,15155523.248441266
Kevin Muller,19465851.63225116
Kevin Muller,12831102.849908417
Kevin Muller,6117865.555395488
Omar Marmoush,48131011.806252815
Harry Kane,109213793.90949857
Omar Marmoush,42218520.75873636
Hugo Ekitike,45772942.450195394
Hugo Ekitike,10485137.36757949
Omar Marmoush,22156136.561672892
Harry Kane,58338940.81606785
Omar Marmoush,10657933.719837211
Hugo Ekitike,48383562.57768751
Hugo Ekitike,37051362.42355953
Hugo Ekitike,17701997.499165498
Omar Marmoush,8584271.9767238
Hugo Ekitike,21792712.622992057
Hugo Ekitike,28014189.62891536
Hugo Ekitike,28665462.132954188
Harry Kane,65041100.48962979
Hugo Ekitike,52450291.28888913
Harry Kane,41234136.749151364
Omar Marmoush,4909501.659547824
Hugo Ekitike,-3380879.7587019503
Hugo Ekitike,55139706.20837366
Harry Kane,51986379.83106897
Hugo Ekitike,4860431.132550715
Hugo Ekitike,5715102.981576605
Harry Kane,15497844.548818497
Harry Kane,56964651.125030026
Hugo Ekitike,7717636.790272494
Omar Marmoush,-13443413.25683555
Omar Marmoush,43284590.76698445
Harry Kane,40849765.97286236
Harry Kane,21977076.845004074
Hugo Ekitike,36069405.86382075
Hugo Ekitike,7802684.694850486
Omar Marmoush,18021511.117524087
Hugo Ekitike,28040612.12987882
Harry Kane,17716138.706615325
Hugo Ekitike,60314387.75826142
Hugo Ekitike,49915509.259280674
Harry Kane,65899204.28031956
Harry Kane,88600701.88498971
Harry Kane,68242120.75626743
Hugo Ekitike,8040877.495134605
Hugo Ekitike,15308373.446388498
Harry Kane,19863005.56865887
Harry Kane,66899709.11555628
Harry Kane,51917045.74325351
Hugo Ekitike,38389316.55363125
Omar Marmoush,32765012.49054268
Harry Kane,9047784.012020703
Harry Kane,21448953.44657915
Harry Kane,58143006.84462407
Harry Kane,16366903.97346332
Harry Kane,15406090.727228561
Harry Kane,20126660.79268499
Omar Marmoush,41221347.56925635
Hugo Ekitike,43479156.468573265
Hugo Ekitike,38876848.189837925
Hugo Ekitike,27479596.12985491
Omar Marmoush,57694473.01753213
Hugo Ekitike,27754003.04412561
Omar Marmoush,21465596.022308424
Hugo Ekitike,59825119.88524202
Harry Kane,23748730.70396812
Hugo Ekitike,31542652.137808934
Harry Kane,21110171.995613832
Hugo Ekitike,41518467.62446183
Harry Kane,35484153.31533031
Omar Marmoush,55207338.50875158
Omar Marmoush,19894090.964897428
Omar Marmoush,33603650.20164141
Harry Kane,28638233.272475705
Hugo Ekitike,35458291.16641226
Omar Marmoush,57200420.29400795
Harry Kane,34616573.21697565
Harry Kane,5678761.704604439
Hugo Ekitike,28722897.323097765
Harry Kane,70947648.74007727
Harry Kane,67555677.48474401
Hugo Ekitike,6813771.676260358
Harry Kane,47005215.99193275
Hugo Ekitike,56454303.339812204
Luca Philipp,10585957.151740689
Luca Philipp,12691859.84995428
Luca Philipp,15364349.682317546
Luca Philipp,11550138.566763869
Luca Philipp,4331281.715744646
Luca Philipp,18205491.838331554
Max Rosenfelder,786314.7823037691
Max Rosenfelder,16782700.346991424
Eric Dier,9293804.150599012
Eren Dinkci,7800257.886599432
Maximilian Wittek,21127270.17990555
Maximilian Wittek,23260963.845771544
Felix Agu,-3050027.8346887995
Niklas Sule,25205998.99526246
Marcel Sabitzer,4715319.355576968
Max Rosenfelder,10015154.331604274
Eric Dier,14718911.666072927
Maximilian Wittek,977206.1726246532
Marcel Sabitzer,9211569.727481438
Eren Dinkci,8069288.00293783
Eren Dinkci,5136721.781975381
Felix Agu,8728396.474778365
Lukas Klostermann,8539950.771664668
Willi Orban,56068249.912180275
Nico Elvedi,5066371.4911343055
Nico Elvedi,7649070.439276631
Marcel Sabitzer,49352163.46365361
Nico Elvedi,5656394.557739496
Maximilian Wittek,1801269.0027059186
Marcel Sabitzer,2544036.256561881
Lukas Klostermann,48915941.816380605
Raphael Guerreiro,21932724.613958694
Eric Dier,29949467.337318093
Eren Dinkci,-11627483.611921787
Felix Agu,5381986.709303108
Johan Manzambi,5841403.101143077
Max Rosenfelder,3696315.4005677644
Johan Manzambi,-382015.3634129092
Marcel Sabitzer,15005437.60406478
Lukas Ullrich,-6744948.467726093
Max Rosenfelder,-997227.0879077129
Niklas Sule,22193550.746396616
Niklas Sule,28281831.77759709
Eren Dinkci,15794035.25099837
Lukas Ullrich,6849664.3737644795
Johan Manzambi,15007796.768736115
Max Rosenfelder,6251353.049481796
Lukas Klostermann,34510108.41796237
Maarten Vandevoordt,22093329.097618733
Lukas Klostermann,44663098.930500396
Willi Orban,49107720.11177735
Lukas Klostermann,1912363.6502146404
Felix Agu,1835606.1194821987
Maximilian Wittek,28056072.242362503
Raphael Guerreiro,30370394.26886028
Max Rosenfelder,18789945.176012248
Eric Dier,42087751.4632314
Nico Elvedi,16398864.945476525
Lukas Ullrich,22334104.978238508
Willi Orban,52846756.20509729
Eren Dinkci,7615668.61411983
Maximilian Wittek,12353458.153001662
Robin Gosens,-10122139.726091422
Eren Dinkci,5661776.402059961
Nico Elvedi,28609520.347841565
Lukas Ullrich,13222176.527089257
Willi Orban,81168248.90892789
Nico Elvedi,23008092.974746577
Lukas Ullrich,3111028.087947675
Lukas Klostermann,3674745.9371203724
Eric Dier,45845756.912553556
Raphael Guerreiro,30107525.695459414
Eric Dier,30454119.35758719
Nico Elvedi,22801729.276954878
Lukas Ullrich,13491693.111414898
Maximilian Wittek,-6496359.709899902
Raphael Guerreiro,38024480.56180009
Maximilian Wittek,14612956.941739716
Lukas Klostermann,23717500.34104903
Marcel Sabitzer,15851960.599871846
Willi Orban,30465899.221102435
Maximilian Wittek,6074916.014545066
Marcel Sabitzer,2415726.5098566953
Willi Orban,29247119.324733038
Eren Dinkci,25500376.35199397
Raphael Guerreiro,52120828.567746274
Max Rosenfelder,12859861.337384038
Max Rosenfelder,7273786.004442054
Maximilian Wittek,4523432.745669096
Felix Agu,8301626.677398647
Felix Agu,19435303.472891428
Max Rosenfelder,24139724.8913095
Maximilian Wittek,15933395.63389414
Lukas Klostermann,27127084.37742577
Raphael Guerreiro,1078727.575999856
Lukas Ullrich,12130314.227079215
Maximilian Wittek,16617049.433524303
Eric Dier,26341876.845742278
Eric Dier,20747509.53682507
Marcel Sabitzer,10685044.990794543
Felix Agu,4821965.565584271
Nico Elvedi,18189024.29357738
